
** training sigarra **

** repeat 0 **

** fold 0 **
Indexing events using cutoff of 4

	Computing event counts...  done. 147459 events
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************

** repeat 1 **
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
    opened_resource = _open(resource_url)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 926, in _open
    return find(path_, path + ['']).open()
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 648, in find
    raise LookupError(resource_not_found)
LookupError: 
**********************************************************************
  Resource u'tokenizers/punkt/english.pickle' not found.  Please
  use the NLTK Downloader to obtain the resource:  >>>
  nltk.download()
  Searched in:
    - '/home/arop/nltk_data'
    - '/usr/share/nltk_data'
    - '/usr/local/share/nltk_data'
    - '/usr/lib/nltk_data'
    - '/usr/local/lib/nltk_data'
    - u''
**********************************************************************
Traceback (most recent call last):
  File "../src/tokenize_from_opennlp_format.py", line 19, in <module>
    text_as_list = word_tokenize(file_str)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 109, in word_tokenize
    return [token for sent in sent_tokenize(text, language)
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/tokenize/__init__.py", line 93, in sent_tokenize
    tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
  File "/home/arop/ner-re-pt-python-env/local/lib/python2.7/site-packages/nltk/data.py", line 808, in load
