-X- -X- -X-
candidatar-se O O
a O O
cargo O O
de O O
diretor O O
, O O
participar O O
de O O
todos O O
os O O
eventos O O
, O O
escrever O O
nas O O
publicações O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
, O O
participar O O
da O O
Lista OUTRO PESSOA
de OUTRO PESSOA
Debates OUTRO PESSOA
da OUTRO PESSOA
Internet OUTRO PESSOA
, O O
enfim O O
, O O
exercer O O
plenamente O O
os O O
seus O O
direitos O O
associativos O O
. O O
Eventualmente O O
, O O
se O O
o O O
associado O O
aposentado O O
estiver O O
enfrentando O O
dificuldades O O
financeiras O O
, O O
poderá O O
requerer O O
a O O
isenção O O
temporária O O
do O O
pagamento O O
de O O
mensalidades O PESSOA
à O PESSOA
Coordenadoria ORGANIZACAO PESSOA
Financeira ORGANIZACAO PESSOA
do O O
IBAP ORGANIZACAO ORGANIZACAO
. O O
2 O O
- O O
ESTAGIÁRIOS O O
/ O O
AS O O
2.1 O O
. O O
Estagiário O O
/ O O
a O O
de O O
Direito ABSTRACCAO O
pode O O
associar-se O O
? O O
Sim O O
. O O
O O O
art. O O
3 O O
, O O
inciso O PESSOA
II O PESSOA
, O O
letra O O
`` O O
b O O
'' O O
, O O
do O O
Estatuto OBRA ORGANIZACAO
Social OBRA ORGANIZACAO
do O O
IBAP ORGANIZACAO ORGANIZACAO
, O O
estabelece O O
que O O
os O O
acadêmicos O O
de O O
Direito ABSTRACCAO O
em O O
estágio O O
nos O O
órgãos O O
de O O
Advocacia ABSTRACCAO PESSOA
Pública ABSTRACCAO PESSOA
, O O
enquanto O O
perdurar O O
tal O O
situação O O
, O O
podem O O
integrar O O
o O O
IBAP ORGANIZACAO ORGANIZACAO
, O O
na O O
qualidade O O
de O O
associados O O
estagiários O O
. O O
2.2 O O
. O O
Estagiários O O
/ O O
as O O
pagam O O
mensalidades O O
? O O
Não O O
. O O
Não O O
obstante O O
inexista O O
a O O
previsão O O
de O O
isenção O O
no O O
Estatuto OBRA ORGANIZACAO
Social OBRA ORGANIZACAO
do O O
IBAP ORGANIZACAO ORGANIZACAO
, O O
a O O
Coordenadoria ORGANIZACAO ORGANIZACAO
Geral ORGANIZACAO ORGANIZACAO
do O ORGANIZACAO
IBAP ORGANIZACAO ORGANIZACAO
, O O
acolhendo O O
a O O
parecer O O
de O O
sua O O
Coordenadoria ORGANIZACAO PESSOA
Financeira ORGANIZACAO PESSOA
, O O
tem O O
adotado O O
desde TEMPO TEMPO
agosto TEMPO TEMPO
de TEMPO TEMPO
1996 TEMPO TEMPO
o O O
entendimento O O
de O O
que O O
os O O
acadêmicos O O
de O O
Direito ABSTRACCAO O
não O O
devem O O
pagar O O
mensalidades O O
, O O
visto O O
que O O
não O O
podem O O
votar O O
ou O O
se O O
candidatar O O
a O O
cargo O O
de O O
membro O O
da O O
Coordenadoria ORGANIZACAO ORGANIZACAO
Geral ORGANIZACAO ORGANIZACAO
ou O O
do O O
Conselho ORGANIZACAO ORGANIZACAO
Assessor ORGANIZACAO ORGANIZACAO
-LRI- O O
art. O O
11 O VALOR
do O O
Estatuto OBRA ORGANIZACAO
Social OBRA ORGANIZACAO
-RRI- O O
. O O
2.3 O O
. O O
Existem O O
estagiários O O
a O O
serviço O O
do O O
próprio O O
IBAP ORGANIZACAO O
? O O
Atualmente O O
, O O
não O O
-LRI- O O
abril/2000 TEMPO O
-RRI- O O
. O O
Todavia O O
, O O
nada O O
impede O O
a O O
alteração O O
deste O O
quadro O O
, O O
na O O
hipótese O O
do O O
crescimento O O
da O O
atuação O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
em O O
juízo O O
justificar O O
a O O
contratação O O
de O O
um O O
corpo O O
de O O
estagiários O O
. O O
3 O O
- O O
ADVOGADOS/AS O O
PÚBLICOS O O
/ O O
AS O O
EM O O
ATIVIDADE O O
3.1 O O
. O O
Qual O O
é O O
o O O
conceito O O
de O O
'' O O
Advogado ABSTRACCAO OBRA
Público ABSTRACCAO OBRA
'' O O
adotado O O
pelo O O
IBAP ORGANIZACAO ORGANIZACAO
? O O
São O PESSOA
Advogados PESSOA PESSOA
Públicos PESSOA PESSOA
, O O
para O O
efeito O O
de O O
inscrição O O
nos O O
quadros O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
os O O
integrantes O O
da O O
Advocacia-Geral ORGANIZACAO ORGANIZACAO
da ORGANIZACAO O
União ORGANIZACAO ORGANIZACAO
, O O
da O O
Procuradoria ORGANIZACAO ORGANIZACAO
da ORGANIZACAO ORGANIZACAO
Fazenda ORGANIZACAO ORGANIZACAO
Nacional ORGANIZACAO ORGANIZACAO
, O O
da O O
Defensoria ORGANIZACAO ORGANIZACAO
Pública ORGANIZACAO ORGANIZACAO
e O O
das O O
Procuradorias ORGANIZACAO PESSOA
e O O
Consultorias ORGANIZACAO PESSOA
Jurídicas ORGANIZACAO PESSOA
dos O O
Estados ORGANIZACAO ORGANIZACAO
, O O
do O O
Distrito ORGANIZACAO ORGANIZACAO
Federal ORGANIZACAO ORGANIZACAO
, O O
dos O O
Municípios ORGANIZACAO PESSOA
e O O
das O O
respectivas O O
entidades O O
da O O
administração O O
indireta O O
-LRI- O O
autarquias O O
, O O
sociedades O O
de O O
economia O O
mista O O
e O O
empresas O O
públicas O O
-RRI- O O
e O O
fundacional O O
-LRI- O O
Art. O VALOR
3 O VALOR
° O VALOR
, O O
§ O VALOR
1 O VALOR
° O VALOR
, O O
da O O
Lei OBRA PESSOA
Federal OBRA PESSOA
8.906 OBRA PESSOA
, O O
de O TEMPO
4 TEMPO TEMPO
de TEMPO TEMPO
julho TEMPO TEMPO
de TEMPO TEMPO
1994 TEMPO TEMPO
- O O
Estatuto OBRA O
da OBRA O
Advocacia OBRA ORGANIZACAO
e O O
a O O
Ordem ORGANIZACAO OBRA
dos ORGANIZACAO OBRA
Advogados ORGANIZACAO OBRA
do O O
Brasil LOCAL LOCAL
-RRI- O O
. O O
3.2 O O
. O O
Qual O O
é O O
o O O
valor O O
das O O
mensalidades O O
? O O
Desde TEMPO TEMPO
o TEMPO TEMPO
dia TEMPO TEMPO
1 TEMPO TEMPO
° TEMPO TEMPO
de TEMPO TEMPO
junho TEMPO TEMPO
de TEMPO TEMPO
1999 TEMPO TEMPO
o O O
valor O O
da O O
mensalidade O O
é O O
de O O
R$ VALOR VALOR
20,00 VALOR VALOR
-LRI- O O
vinte O O
reais O O
-RRI- O O
. O O
Nos O O
débitos O O
automáticos O O
e O O
boletos O O
é O O
acrescido O O
o O O
valor O O
de O O
R$ VALOR VALOR
2,00 VALOR VALOR
-LRI- O O
dois O O
reais O O
-RRI- O O
, O O
relativo O O
a O O
taxa O O
bancária O O
. O O
4 O O
- O O
ESTRUTURA O O
ORGANIZACIONAL O O
DO O O
IBAP ORGANIZACAO ORGANIZACAO
4.1 O ORGANIZACAO
. O O
Onde O O
é O O
a O O
sede O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
? O O
A O O
sede O O
do O O
Instituto ORGANIZACAO ORGANIZACAO
Brasileiro ORGANIZACAO ORGANIZACAO
de ORGANIZACAO ORGANIZACAO
Advocacia ORGANIZACAO ORGANIZACAO
Pública ORGANIZACAO ORGANIZACAO
é O O
na O O
Avenida LOCAL LOCAL
da LOCAL LOCAL
Liberdade LOCAL LOCAL
, O O
21 O VALOR
- O VALOR
10 O VALOR
° O VALOR
Andar O O
- O O
Salas O TEMPO
1008 O TEMPO
a O TEMPO
1012 O TEMPO
- O O
Bairro LOCAL O
da LOCAL O
Liberdade LOCAL ORGANIZACAO
- O O
CEP O ORGANIZACAO
01503-000 O O
- O O
São LOCAL PESSOA
Paulo LOCAL PESSOA
/ O PESSOA
SP LOCAL PESSOA
. O O
4.2 O O
. O O
Os O O
diretores PESSOA O
do PESSOA O
IBAP PESSOA ORGANIZACAO
têm O O
afastamento O O
da O O
carreira O O
para O O
o O O
exercício O O
de O O
seu O O
mandato O O
? O O
Não O O
. O O
Todos O O
os O O
diretores PESSOA O
do PESSOA O
IBAP PESSOA ORGANIZACAO
exercem O O
as O O
suas O O
atividades O O
estatutárias O O
sem O O
prejuízo O O
de O O
suas O O
funções O O
como O O
Advogados PESSOA PESSOA
Públicos PESSOA PESSOA
. O O
4.3 O O
. O O
Quem O O
é O O
o O O
presidente PESSOA PESSOA
do PESSOA PESSOA
IBAP PESSOA PESSOA
? O O
A O O
Diretoria PESSOA ORGANIZACAO
do O O
IBAP ORGANIZACAO ORGANIZACAO
tem O O
estrutura O O
colegiada O O
. O O
A O O
Diretoria PESSOA ORGANIZACAO
Nacional PESSOA ORGANIZACAO
é O O
formada O O
por O O
oito O O
coordenadores O O
gerais O O
e O O
um O O
conselho O O
assessor O O
formado O O
por O O
seis O O
associados O O
eleitos O O
em O O
Assembléia ACONTECIMENTO LOCAL
Geral ACONTECIMENTO LOCAL
. O O
4.4 O O
. O O
Qual O O
é O O
a O O
destinação O O
da O O
verba O O
obtida O O
com O O
o O O
pagamento O O
das O O
mensalidades O O
? O O
Os O O
associados O O
regulares O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
contribuem O O
mensalmente TEMPO O
com O O
o O O
pagamento O O
de O O
taxa O O
de O O
R$ VALOR VALOR
22,00 VALOR VALOR
-LRI- O O
vinte O O
e O O
dois O O
reais O O
-RRI- O O
. O O
Desse O O
total O O
, O O
R$ VALOR VALOR
2,00 VALOR VALOR
-LRI- O O
dois O O
reais O O
-RRI- O O
constituem O O
taxa O O
bancária O O
pelo O O
serviço O O
de O O
confecção O O
de O O
boletos O O
ou O O
de O O
débito O O
automático O O
em O O
conta O O
. O O
A O O
verba O O
destina-se O O
ao O O
pagamento O O
de O O
locação O O
da O O
sede O O
social O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
, O O
salários O O
de O O
dois O O
funcionários O O
, O O
despesas O O
com O O
telefone O O
, O O
hospedagem O O
de O O
home-page O O
, O O
acesso O O
a O O
provedor O O
de O O
Internet OUTRO LOCAL
, O O
impressão O O
de O O
livros O O
, O O
revistas O O
e O O
boletins O O
, O O
organização O O
de O O
congressos O O
e O O
outras O O
despesas O O
diretamente O O
relacionadas O O
com O O
os O O
objetivos O O
estatutários O O
. O O
4.5 O O
. O O
Onde O O
se O O
acha O O
registrado O O
o O O
Estatuto OBRA ORGANIZACAO
Social OBRA ORGANIZACAO
do O O
IBAP ORGANIZACAO ORGANIZACAO
? O O
O O O
Estatuto OBRA ORGANIZACAO
Social OBRA ORGANIZACAO
do O O
IBAP ORGANIZACAO ORGANIZACAO
está O O
registrado O O
no O O
Estatuto O ORGANIZACAO
Social O ORGANIZACAO
do O O
IBAP O ORGANIZACAO
. O O
4.6 O O
. O O
Como O O
posso O O
obter O O
cópia O O
do O O
Estatuto OBRA ORGANIZACAO
Social OBRA ORGANIZACAO
do O O
IBAP ORGANIZACAO ORGANIZACAO
? O O
A O O
íntegra O O
do O O
Estatuto OBRA ORGANIZACAO
Social OBRA ORGANIZACAO
do O O
IBAP ORGANIZACAO ORGANIZACAO
encontra-se O O
disponível O O
nesta O O
home-page O O
: O O
http://www.ibap.org/estatuto.htm O O
5 O O
- O O
ATIVIDADES O O
DO O O
IBAP ORGANIZACAO O
VIA O O
INTERNET O O
5.1 O O
. O O
Preciso O O
estar O O
conectado/a O O
à O O
Internet O O
para O O
participar O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
? O O
Não O O
obstante O O
seja O O
intensa O O
a O O
atividade O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
desenvolvida O O
no O O
âmbito O O
da O O
Internet O LOCAL
-LRI- O O
home-page O O
, O O
conferência O O
eletrônica O O
e O O
lista O O
de O O
debates O O
-RRI- O O
, O O
aproximadamente VALOR O
50 VALOR VALOR
% VALOR VALOR
dos O O
associados O O
não O O
tem O O
acesso O O
a O O
essa O O
facilidade O O
. O O
Não O O
há O O
absolutamente O O
nenhuma O O
necessidade O O
de O O
conectar-se O O
à O O
Internet O O
para O O
participar O O
das O O
atividades O O
desenvolvidas O O
pelo O O
IBAP ORGANIZACAO ORGANIZACAO
. O O
5.2 O O
. O O
O O O
que O O
é O O
a O O
Lista COISA PESSOA
de COISA PESSOA
Debates COISA PESSOA
do O PESSOA
IBAP ORGANIZACAO PESSOA
? O O
Listas O O
de O O
debates O O
funcionam O O
como O O
um O O
jornal O O
onde O O
todos O O
podem O O
ler O O
e O O
escrever O O
sobre O O
determinado O O
assunto O O
. O O
Os O O
associados O O
inscritos O O
na O O
lista O O
de O O
debates O O
podem O O
enviar O O
através O O
de O O
um O O
único O O
e-mail O O
qualquer O O
mensagem O O
a O O
centenas O O
de O O
outros O O
associados O O
também O O
inscritos O O
na O O
mesma O O
lista O O
. O O
Eventualmente O O
, O O
o O O
associado O O
poderá O O
participar O O
da O O
lista O O
apenas O O
como O O
leitor O O
. O O
5.3 O O
. O O
Como O O
faço O O
para O O
participar O O
da O O
Lista COISA LOCAL
de COISA LOCAL
Debates COISA LOCAL
do O LOCAL
IBAP ORGANIZACAO LOCAL
? O O
As O O
informações O O
básicas O O
para O O
acesso O O
às O O
listas O O
encontram-se O O
em O O
nossa O O
home-page O O
: O O
http://www.ibap.org/listas/insc_listas.htm O O
6 O O
- O O
PUBLICAÇÕES O ORGANIZACAO
DO O ORGANIZACAO
IBAP ORGANIZACAO ORGANIZACAO
6.1 O ORGANIZACAO
. O O
Quais O O
são O O
as O O
publicações O O
editadas O O
pelo O O
IBAP ORGANIZACAO ORGANIZACAO
? O O
O O O
IBAP ORGANIZACAO ORGANIZACAO
já O O
editou O O
três O O
volumes O O
da O O
Série COISA ORGANIZACAO
Advocacia COISA ORGANIZACAO
Pública COISA ORGANIZACAO
e COISA O
Sociedade COISA O
: O O
'' O O
Direitos OBRA OBRA
da OBRA OBRA
Pessoa OBRA OBRA
Portadora OBRA OBRA
de OBRA OBRA
Deficiência OBRA OBRA
'' O O
, O O
'' O O
Primeiro OBRA OBRA
Congresso OBRA OBRA
Brasileiro OBRA OBRA
de OBRA OBRA
Advocacia OBRA OBRA
Pública OBRA OBRA
'' O O
e O O
'' O O
Temas OBRA OBRA
de OBRA OBRA
Direito OBRA OBRA
Ambiental OBRA OBRA
e OBRA OBRA
Urbanístico OBRA OBRA
'' O O
, O O
todos O O
pela O O
Editora ORGANIZACAO OBRA
Max ORGANIZACAO OBRA
Limonad ORGANIZACAO OBRA
e O O
distribuídos O O
gratuitamente O O
aos O O
associados O O
regulares O O
. O O
No TEMPO TEMPO
mês TEMPO TEMPO
de TEMPO TEMPO
maio TEMPO TEMPO
de TEMPO TEMPO
2000 TEMPO TEMPO
estará O O
sendo O O
lançado O O
o O O
livro O O
'' O O
Temas OBRA OBRA
de OBRA OBRA
Direito OBRA OBRA
Constitucional OBRA OBRA
- OBRA O
Estudos OBRA O
em OBRA O
Homenagem OBRA LOCAL
ao OBRA O
Advogado OBRA PESSOA
Público OBRA PESSOA
André OBRA PESSOA
Franco OBRA PESSOA
Montoro OBRA PESSOA
'' O O
, O O
pela O O
Editora ORGANIZACAO LOCAL
Esplanada ORGANIZACAO LOCAL
, O O
também O O
com O O
distribuição O O
gratuita O O
para O O
associados O O
regulares O O
. O O
Além O O
de O O
livros O O
, O O
o O O
IBAP ORGANIZACAO ORGANIZACAO
também O O
publica O O
trimestralmente TEMPO O
a O O
Revista OBRA ORGANIZACAO
Advocacia OBRA ORGANIZACAO
Pública OBRA ORGANIZACAO
que O O
, O O
no TEMPO TEMPO
mês TEMPO TEMPO
de TEMPO TEMPO
abril TEMPO TEMPO
de TEMPO TEMPO
2000 TEMPO TEMPO
já O O
se O O
encontrava O O
em O O
sua O O
nona O O
edição O O
. O O
A TEMPO TEMPO
partir TEMPO TEMPO
de TEMPO TEMPO
maio TEMPO TEMPO
de TEMPO TEMPO
2000 TEMPO TEMPO
estará O O
sendo O O
lançada O O
a O O
Revista OBRA OBRA
de OBRA OBRA
Direitos OBRA OBRA
Difusos OBRA OBRA
, O O
com O O
mais VALOR VALOR
de VALOR VALOR
100 VALOR VALOR
páginas O O
e O O
periodicidade O O
bimestral O O
, O O
distribuída O O
também O O
gratuitamente O O
aos O O
associados O O
regulares O O
. O O
O O O
IBAP ORGANIZACAO ORGANIZACAO
também O O
publicou O O
a O O
Série OBRA ORGANIZACAO
Advocacia OBRA ORGANIZACAO
Pública OBRA ORGANIZACAO
em OBRA O
Debate OBRA LOCAL
, O O
consiscia O O
Internet O LOCAL
. O O
6.2 O O
. O O
Como O O
faço O O
para O O
publicar O O
meu O O
artigo O O
numa O O
edição O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
? O O
Todas O O
as O O
colaborações O O
de O O
associados O O
são O O
submetidas O O
a O O
exame O O
prévio O O
da O O
Comissão PESSOA ORGANIZACAO
Editorial PESSOA ORGANIZACAO
. O O
Os O O
associados O O
poderão O O
remeter O O
sua O O
colaboração O O
, O O
em O O
arquivo O O
word O O
, O O
via O O
e-mail O O
-LRI- O O
ibap@ibap.org O O
-RRI- O O
ou O O
diretamente O O
, O O
na O O
sede O O
do O O
IBAP ORGANIZACAO ORGANIZACAO
, O O
em O O
disquete O O
. O O
7 O O
- O O
EVENTOS O O
REALIZADOS/APOIADOS O O
PELO O O
IBAP ORGANIZACAO O
7.1 O O
. O O
Que O O
eventos O O
já O O
realizou O O
o O O
IBAP ORGANIZACAO ORGANIZACAO
até TEMPO O
hoje TEMPO TEMPO
? O O
Estamos O O
arquivando O O
em O O
nossa O O
home-page O O
todos O O
os O O
eventos O O
já O O
realizados O O
. O O
Neste O O
endereço O O
, O O
você O O
poderá O O
conhecer O O
alguns O O
deles O O
: O O
Cursos ACONTECIMENTO O
, O O
Seminários ACONTECIMENTO PESSOA
e O O
Coongressos ACONTECIMENTO PESSOA
já O O
realizados O O
7.2 O O
. O O
Quais O O
eventos O O
planeja O O
o O O
IBAP ORGANIZACAO ORGANIZACAO
realizar O O
? O O
Estamos O O
inserindo O O
em O O
nossa O O
home-page O O
a O O
programação O O
dos O O
próximos O O
eventos O O
. O O
Aqui O O
, O O
você O O
poderá O O
obter O O
algumas O O
informações O O
: O O
Próximos ACONTECIMENTO PESSOA
Cursos ACONTECIMENTO PESSOA
, O O
Semiinários O PESSOA
e O O
Congressos ACONTECIMENTO OBRA
7.3 O OBRA
. O O
O O O
IBAP ORGANIZACAO ORGANIZACAO
realiza O O
eventos O O
fora O O
do O O
Estado LOCAL LOCAL
de LOCAL LOCAL
São LOCAL LOCAL
Paulo LOCAL LOCAL
? O O
Os O O
eventos O O
promovidos O O
pelo O O
IBAP ORGANIZACAO ORGANIZACAO
são O O
realizados O O
em O O
todo O O
o O O
território O O
nacional O O
e O O
não O O
apenas O O
na O O
cidade O O
onde O O
se O O
localiza O O
sua O O
sede O O
social O O
. O O
O O O
I ACONTECIMENTO ORGANIZACAO
Congresso ACONTECIMENTO ORGANIZACAO
Brasileiro ACONTECIMENTO ORGANIZACAO
de ACONTECIMENTO ORGANIZACAO
Advocacia ACONTECIMENTO ORGANIZACAO
Pública ACONTECIMENTO ORGANIZACAO
foi O O
promovido O O
em TEMPO TEMPO
1997 TEMPO TEMPO
na O O
cidade O O
de O O
Campos LOCAL LOCAL
do LOCAL LOCAL
Jordão LOCAL LOCAL
/ O O
SP LOCAL ORGANIZACAO
. O O
O O O
II ACONTECIMENTO ORGANIZACAO
Congresso ACONTECIMENTO ORGANIZACAO
foi O O
promovido O O
em TEMPO TEMPO
1998 TEMPO TEMPO
em O O
São LOCAL LOCAL
Lourenço LOCAL LOCAL
/ O LOCAL
MG LOCAL LOCAL
. O O
O O O
III ACONTECIMENTO ORGANIZACAO
Congresso ACONTECIMENTO ORGANIZACAO
foi O O
promovido O O
em TEMPO TEMPO
junho TEMPO TEMPO
de TEMPO TEMPO
1999 TEMPO TEMPO
em O O
Salvador LOCAL PESSOA
/ O PESSOA
BA LOCAL PESSOA
. O O
O O O
IV ACONTECIMENTO ORGANIZACAO
Congresso ACONTECIMENTO ORGANIZACAO
Brasileiro ACONTECIMENTO ORGANIZACAO
de ACONTECIMENTO ORGANIZACAO
Advocacia ACONTECIMENTO ORGANIZACAO
Pública ACONTECIMENTO ORGANIZACAO
será O O
realizado O O
em TEMPO TEMPO
2000 TEMPO TEMPO
, O O
em O O
Teresópolis LOCAL LOCAL
, O O
no O O
Estado LOCAL LOCAL
do LOCAL LOCAL
Rio LOCAL LOCAL
de LOCAL LOCAL
Janeiro LOCAL LOCAL
. O O
As O O
atividades O O
desenvolvidas O O
nos O O
diversos O O
Estados LOCAL LOCAL
Federados LOCAL LOCAL
são O O
organizadas O O
pelos O O
Coordenadores PESSOA PESSOA
Regionais PESSOA PESSOA
. O O
8 O O
- O O
IBAP ORGANIZACAO O
EM O O
AÇÃO O O
: O O
NOSSAS O O
LUTAS O O
E O O
CAMPANHAS O O
8.1 O O
. O O
O O O
IBAP ORGANIZACAO ORGANIZACAO
é O O
vinculado O O
a O O
algum O O
partido O O
político O O
? O O
R O O
: O O
Não O O
. O O
O O O
IBAP ORGANIZACAO ORGANIZACAO
não O O
tem O O
vinculação O O
partidária O O
alguma O O
. O O
Não O O
há O O
, O O
porém O O
, O O
que O O
se O O
confundir O O
apartidarismo O O
político O O
com O O
neutralidade O O
política O O
. O O
Para O O
a O O
implementação O O
dos O O
princípios O O
fundamentais O O
e O O
objetivos O O
estatutários O O
, O O
o O O
IBAP ORGANIZACAO ORGANIZACAO
sempre O O
haverá O O
de O O
manifestar-se O O
publicamente O O
em O O
prol O O
de O O
um O O
modelo O O
de O O
sociedade O O
no O O
qual O O
prevaleça O O
a O O
valorização O O
do O O
ser O O
humano O O
e O O
o O O
repúdio O O
a O O
todas O O
as O O
formas O O
de O O
opressão O O
ou O O
aviltamento O O
da O O
dignidade O O
humana O O
; O O
na O O
defesa O O
da O O
manutenção O O
da O O
ordem O O
constitucional O O
dentro O O
de O O
um O O
Estado ABSTRACCAO ORGANIZACAO
Democrático ABSTRACCAO ORGANIZACAO
de ABSTRACCAO ORGANIZACAO
Direito ABSTRACCAO ORGANIZACAO
cuja O O
ordem O O
social O O
tenha O O
como O O
base O O
o O O
primado O O
do O O
trabalho O O
e O O
como O O
objetivo O O
o O O
bem O O
estar O O
e O O
a O O
justiça O O
sociais O O
; O O
na O O
defesa O O
intransigente O O
dos O O
princípios O O
da O O
moralidade O O
, O O
da O O
impessoalidade O O
, O O
da O O
publicidade O O
, O O
da O O
indisponibilidade O O
do O O
interesse O O
público O O
e O O
da O O
legalidade O O
no O O
âmbito O O
da O O
Administração ORGANIZACAO ORGANIZACAO
Pública ORGANIZACAO ORGANIZACAO
. O O
O O O
IBAP ORGANIZACAO ORGANIZACAO
atua O O
concretamente O O
, O O
através O O
de O O
propostas O O
ou O O
denúncias O O
, O O
na O O
defesa O O
da O O
consolidação O O
democrática O O
do O O
Brasil ORGANIZACAO LOCAL
e O O
na O O
defesa O O
das O O
prerrogativas O O
do O O
Advogado ABSTRACCAO ORGANIZACAO
Público ABSTRACCAO ORGANIZACAO
. O O
8.2 O O
. O O
O O O
IBAP ORGANIZACAO ORGANIZACAO
é O O
associado O O
a O O
alguma O O
entidade O O
internacional O O
? O O
R O O
: O O
Não O O
, O O
a O O
despeito O O
de O O
atuar O O
em O O
harmonia O O
com O O
as O O
diretrizes O O
de O O
determinadas O PESSOA
Organizações ORGANIZACAO PESSOA
Internacionais ORGANIZACAO PESSOA
, O O
como O O
a O O
Anistia ORGANIZACAO ORGANIZACAO
Internacional ORGANIZACAO ORGANIZACAO
, O O
o O O
IBAP ORGANIZACAO ORGANIZACAO
não O O
mantém O O
nenhum O O
vínculo O O
com O O
entidades O O
internacionais O O
. O O
8.3 O O
. O O
O O O
que O O
o O O
IBAP ORGANIZACAO ORGANIZACAO
fez O O
e O O
faz O O
pela O O
institucionalização O O
dos O O
órgãos O O
de O O
Advocacia ABSTRACCAO LOCAL
Pública ABSTRACCAO LOCAL
? O O
R O O
: O O
A O O
luta O O
pela O O
institucionalização O O
dos O O
órgãos O O
de O O
Advocacia ABSTRACCAO PESSOA
Pública ABSTRACCAO PESSOA
constitui O O
uma O O
das O O
principais O O
bandeiras O O
do O O
Instituto ORGANIZACAO ORGANIZACAO
Brasileiro ORGANIZACAO ORGANIZACAO
de ORGANIZACAO ORGANIZACAO
Advocacia ORGANIZACAO ORGANIZACAO
Pública ORGANIZACAO ORGANIZACAO
e O O
está O O
, O O
na O O
realidade O O
, O O
presente O O
em O O
praticamente O O
todas O O
as O O
manifestações O O
públicas O O
do O O
Instituto ORGANIZACAO ORGANIZACAO
Brasileiro ORGANIZACAO ORGANIZACAO
de ORGANIZACAO ORGANIZACAO
Advocacia ORGANIZACAO ORGANIZACAO
Pública ORGANIZACAO ORGANIZACAO
. O O
O O O
editorial O O
do O O
Boletim O ABSTRACCAO
Advocacia O ABSTRACCAO
Pública O ABSTRACCAO
n. O ABSTRACCAO
1 O ABSTRACCAO
, O O
intitulado O O
'' O O
Institucionalização ABSTRACCAO OBRA
dos ABSTRACCAO OBRA
Órgãos ABSTRACCAO OBRA
de ABSTRACCAO OBRA
Advocacia ABSTRACCAO OBRA
Pública ABSTRACCAO OBRA
'' O O
, O O
oferece O O
as O O
diretrizes O O
básicas O O
de O O
nossa O O
linha O O
de O O
atuação O O
. O O
Esse O O
tema O O
abriu O O
o O O
primeiro O O
evento O O
cultural O O
realizado O O
pelo O O
IBAP ORGANIZACAO ORGANIZACAO
, O O
o O O
Primeiro ACONTECIMENTO PESSOA
Seminário ACONTECIMENTO PESSOA
Estadual ACONTECIMENTO PESSOA
`` ACONTECIMENTO O
Advocacia ACONTECIMENTO ABSTRACCAO
Pública ACONTECIMENTO ABSTRACCAO
e ACONTECIMENTO ABSTRACCAO
Sociedade ACONTECIMENTO ABSTRACCAO
